number,u_week
LEAD00555531,1
LEAD00555535,1
LEAD00555532,1
LEAD00555537,1
LEAD00555542,1
LEAD00555543,1
LEAD00555533,1
LEAD00555541,1
LEAD00555536,1
LEAD00555530,1
LEAD00555534,1
LEAD00555545,1
LEAD00555544,1
LEAD00555516,1
LEAD00555522,1
LEAD00555527,1
LEAD00555521,1
LEAD00555519,1
LEAD00555515,1
LEAD00555525,1
LEAD00555514,1
LEAD00555523,1
LEAD00555528,1
LEAD00555520,1
LEAD00555524,1
LEAD00555518,1
LEAD00555529,1
LEAD00555517,1
LEAD00555526,1
LEAD00555504,1
LEAD00555507,1
LEAD00555506,1
LEAD00555505,1
LEAD00555502,1
LEAD00555498,1
LEAD00555508,1
LEAD00555510,1
LEAD00555501,1
LEAD00555512,1
LEAD00555513,1
LEAD00555500,1
LEAD00555499,1
LEAD00555511,1
LEAD00555509,1
LEAD00555503,1
LEAD00555491,1
LEAD00555493,1
LEAD00555497,1
LEAD00555492,1
LEAD00555495,1
LEAD00555485,1
LEAD00555483,1
LEAD00555482,1
LEAD00555487,1
LEAD00555490,1
LEAD00555486,1
LEAD00555494,1
LEAD00555488,1
LEAD00555484,1
LEAD00555496,1
LEAD00555489,1
LEAD00555472,1
LEAD00555467,1
LEAD00555468,1
LEAD00555480,1
LEAD00555476,1
LEAD00555473,1
LEAD00555471,1
LEAD00555481,1
LEAD00555466,1
LEAD00555469,1
LEAD00555474,1
LEAD00555479,1
LEAD00555478,1
LEAD00555475,1
LEAD00555477,1
LEAD00555470,1
LEAD00555455,1
LEAD00555456,1
LEAD00555462,1
LEAD00555464,1
LEAD00555461,1
LEAD00555451,1
LEAD00555463,1
LEAD00555460,1
LEAD00555457,1
LEAD00555454,1
LEAD00555458,1
LEAD00555452,1
LEAD00555453,1
LEAD00555459,1
LEAD00555465,1
LEAD00555444,1
LEAD00555445,1
LEAD00555446,1
LEAD00555438,1
LEAD00555436,1
LEAD00555443,1
LEAD00555447,1
LEAD00555439,1
LEAD00555449,1
LEAD00555441,1
LEAD00555450,1
LEAD00555442,1
LEAD00555437,1
LEAD00555448,1
LEAD00555440,1
LEAD00555422,1
LEAD00555427,1
LEAD00555428,1
LEAD00555426,1
LEAD00555435,1
LEAD00555434,1
LEAD00555421,1
LEAD00555432,1
LEAD00555425,1
LEAD00555430,1
LEAD00555420,1
LEAD00555429,1
LEAD00555424,1
LEAD00555431,1
LEAD00555433,1
LEAD00555419,1
LEAD00555413,1
LEAD00555415,1
LEAD00555412,1
LEAD00555408,1
LEAD00555416,1
LEAD00555410,1
LEAD00555411,1
LEAD00555403,1
LEAD00555409,1
LEAD00555407,1
LEAD00555406,1
LEAD00555404,1
LEAD00555417,1
LEAD00555405,1
LEAD00555418,1
LEAD00555414,1
LEAD00555394,1
LEAD00555391,1
LEAD00555398,1
LEAD00555393,1
LEAD00555399,1
LEAD00555397,1
LEAD00555389,1
LEAD00555401,1
LEAD00555396,1
LEAD00555392,1
LEAD00555395,1
LEAD00555400,1
LEAD00555390,1
LEAD00555402,1
LEAD00555388,1
LEAD00555374,1
LEAD00555378,1
LEAD00555381,1
LEAD00555387,1
LEAD00555379,1
LEAD00555380,1
LEAD00555377,1
LEAD00555386,1
LEAD00555375,1
LEAD00555384,1
LEAD00555373,1
LEAD00555376,1
LEAD00555385,1
LEAD00555382,1
LEAD00555383,1
LEAD00555358,1
LEAD00555371,1
LEAD00555359,1
LEAD00555370,1
LEAD00555362,1
LEAD00555368,1
LEAD00555360,1
LEAD00555365,1
LEAD00555357,1
LEAD00555363,1
LEAD00555372,1
LEAD00555369,1
LEAD00555367,1
LEAD00555364,1
LEAD00555366,1
LEAD00555361,1
LEAD00555342,1
LEAD00555347,1
LEAD00555352,1
LEAD00555355,1
LEAD00555349,1
LEAD00555354,1
LEAD00555344,1
LEAD00555346,1
LEAD00555343,1
LEAD00555351,1
LEAD00555348,1
LEAD00555345,1
LEAD00555356,1
LEAD00555353,1
LEAD00555350,1
LEAD00555332,1
LEAD00555333,1
LEAD00555341,1
LEAD00555339,1
LEAD00555329,1
LEAD00555334,1
LEAD00555336,1
LEAD00555327,1
LEAD00555340,1
LEAD00555337,1
LEAD00555330,1
LEAD00555338,1
LEAD00555331,1
LEAD00555326,1
LEAD00555328,1
LEAD00555335,1
LEAD00555321,1
LEAD00555313,1
LEAD00555312,1
LEAD00555317,1
LEAD00555324,1
LEAD00555315,1
LEAD00555311,1
LEAD00555325,1
LEAD00555316,1
LEAD00555322,1
LEAD00555319,1
LEAD00555323,1
LEAD00555320,1
LEAD00555314,1
LEAD00555318,1
LEAD00555294,1
LEAD00555305,1
LEAD00555306,1
LEAD00555302,1
LEAD00555310,1
LEAD00555301,1
LEAD00555299,1
LEAD00555308,1
LEAD00555309,1
LEAD00555307,1
LEAD00555300,1
LEAD00555298,1
LEAD00555303,1
LEAD00555296,1
LEAD00555304,1
LEAD00555295,1
LEAD00555297,1
LEAD00555293,1
LEAD00555291,1
LEAD00555280,1
LEAD00555286,1
LEAD00555283,1
LEAD00555278,1
LEAD00555292,1
LEAD00555284,1
LEAD00555282,1
LEAD00555290,1
LEAD00555287,1
LEAD00555279,1
LEAD00555289,1
LEAD00555288,1
LEAD00555285,1
LEAD00555281,1
LEAD00555277,1
LEAD00555275,1
LEAD00555272,1
LEAD00555266,1
LEAD00555267,1
LEAD00555268,1
LEAD00555270,1
LEAD00555273,1
LEAD00555263,1
LEAD00555264,1
LEAD00555274,1
LEAD00555271,1
LEAD00555262,1
LEAD00555265,1
LEAD00555269,1
LEAD00555276,1
LEAD00555257,1
LEAD00555260,1
LEAD00555249,1
LEAD00555261,1
LEAD00555259,1
LEAD00555254,1
LEAD00555248,1
LEAD00555258,1
LEAD00555251,1
LEAD00555246,1
LEAD00555253,1
LEAD00555252,1
LEAD00555256,1
LEAD00555250,1
LEAD00555255,1
LEAD00555247,1
LEAD00555243,1
LEAD00555233,1
LEAD00555238,1
LEAD00555230,1
LEAD00555241,1
LEAD00555245,1
LEAD00555244,1
LEAD00555235,1
LEAD00555234,1
LEAD00555231,1
LEAD00555240,1
LEAD00555239,1
LEAD00555242,1
LEAD00555237,1
LEAD00555232,1
LEAD00555236,1
LEAD00555223,1
LEAD00555213,1
LEAD00555220,1
LEAD00555218,1
LEAD00555219,1
LEAD00555222,1
LEAD00555217,1
LEAD00555227,1
LEAD00555225,1
LEAD00555216,1
LEAD00555221,1
LEAD00555224,1
LEAD00555214,1
LEAD00555229,1
LEAD00555226,1
LEAD00555228,1
LEAD00555215,1
LEAD00555209,1
LEAD00555212,1
LEAD00555206,1
LEAD00555203,1
LEAD00555204,1
LEAD00555210,1
LEAD00555200,1
LEAD00555197,1
LEAD00555202,1
LEAD00555201,1
LEAD00555199,1
LEAD00555211,1
LEAD00555208,1
LEAD00555198,1
LEAD00555207,1
LEAD00555205,1
LEAD00555191,1
LEAD00555181,1
LEAD00555193,1
LEAD00555188,1
LEAD00555182,1
LEAD00555194,1
LEAD00555190,1
LEAD00555189,1
LEAD00555192,1
LEAD00555184,1
LEAD00555186,1
LEAD00555183,1
LEAD00555195,1
LEAD00555187,1
LEAD00555196,1
LEAD00555185,1
LEAD00555173,1
LEAD00555169,1
LEAD00555177,1
LEAD00555176,1
LEAD00555179,1
LEAD00555180,1
LEAD00555167,1
LEAD00555168,1
LEAD00555174,1
LEAD00555170,1
LEAD00555165,1
LEAD00555171,1
LEAD00555178,1
LEAD00555166,1
LEAD00555172,1
LEAD00555175,1
LEAD00555155,1
LEAD00555157,1
LEAD00555152,1
LEAD00555150,1
LEAD00555153,1
LEAD00555161,1
LEAD00555163,1
LEAD00555149,1
LEAD00555164,1
LEAD00555158,1
LEAD00555159,1
LEAD00555154,1
LEAD00555151,1
LEAD00555160,1
LEAD00555156,1
LEAD00555162,1
LEAD00555146,1
LEAD00555141,1
LEAD00555134,1
LEAD00555144,1
LEAD00555133,1
LEAD00555143,1
LEAD00555147,1
LEAD00555135,1
LEAD00555136,1
LEAD00555138,1
LEAD00555140,1
LEAD00555142,1
LEAD00555148,1
LEAD00555145,1
LEAD00555139,1
LEAD00555137,1
LEAD00555130,1
LEAD00555121,1
LEAD00555127,1
LEAD00555123,1
LEAD00555124,1
LEAD00555126,1
LEAD00555120,1
LEAD00555131,1
LEAD00555132,1
LEAD00555129,1
LEAD00555118,1
LEAD00555128,1
LEAD00555125,1
LEAD00555122,1
LEAD00555119,1
LEAD00555114,1
LEAD00555108,1
LEAD00555103,1
LEAD00555102,1
LEAD00555106,1
LEAD00555110,1
LEAD00555113,1
LEAD00555112,1
LEAD00555109,1
LEAD00555115,1
LEAD00555116,1
LEAD00555105,1
LEAD00555107,1
LEAD00555104,1
LEAD00555117,1
LEAD00555111,1
LEAD00555100,1
LEAD00555097,1
LEAD00555099,1
LEAD00555096,1
LEAD00555098,1
LEAD00555088,1
LEAD00555085,1
LEAD00555092,1
LEAD00555089,1
LEAD00555101,1
LEAD00555087,1
LEAD00555094,1
LEAD00555093,1
LEAD00555086,1
LEAD00555091,1
LEAD00555095,1
LEAD00555090,1
LEAD00555079,1
LEAD00555083,1
LEAD00555081,1
LEAD00555076,1
LEAD00555072,1
LEAD00555074,1
LEAD00555082,1
LEAD00555080,1
LEAD00555077,1
LEAD00555069,1
LEAD00555070,1
LEAD00555084,1
LEAD00555075,1
LEAD00555078,1
LEAD00555073,1
LEAD00555071,1
LEAD00555064,1
LEAD00555067,1
LEAD00555068,1
LEAD00555058,1
LEAD00555062,1
LEAD00555056,1
LEAD00555053,1
LEAD00555055,1
LEAD00555066,1
LEAD00555063,1
LEAD00555060,1
LEAD00555057,1
LEAD00555054,1
LEAD00555065,1
LEAD00555061,1
LEAD00555059,1
LEAD00555048,1
LEAD00555044,1
LEAD00555042,1
LEAD00555052,1
LEAD00555041,1
LEAD00555050,1
LEAD00555051,1
LEAD00555039,1
LEAD00555045,1
LEAD00555038,1
LEAD00555049,1
LEAD00555043,1
LEAD00555046,1
LEAD00555037,1
LEAD00555040,1
LEAD00555047,1
LEAD00555022,1
LEAD00555036,1
LEAD00555020,1
LEAD00555034,1
LEAD00555024,1
LEAD00555032,1
LEAD00555033,1
LEAD00555031,1
LEAD00555023,1
LEAD00555029,1
LEAD00555028,1
LEAD00555035,1
LEAD00555027,1
LEAD00555026,1
LEAD00555025,1
LEAD00555021,1
LEAD00555030,1
LEAD00390618,1
LEAD00390496,1
LEAD00390425,1
LEAD00390407,1
LEAD00387704,1
LEAD00553525,1
LEAD00553524,1
LEAD00553523,1
LEAD00553522,1
LEAD00553520,1
LEAD00553513,1
LEAD00553511,1
LEAD00553515,1
LEAD00553517,1
LEAD00553521,1
LEAD00553519,1
LEAD00553518,1
LEAD00553512,1
LEAD00553510,1
LEAD00553514,1
LEAD00553516,1
LEAD00553500,1
LEAD00553507,1
LEAD00553502,1
LEAD00553501,1
LEAD00553503,1
LEAD00553498,1
LEAD00553499,1
LEAD00553506,1
LEAD00553505,1
LEAD00553509,1
LEAD00553504,1
LEAD00553508,1
LEAD00553491,1
LEAD00553494,1
LEAD00553496,1
LEAD00553485,1
LEAD00553488,1
LEAD00553492,1
LEAD00553493,1
LEAD00553497,1
LEAD00553489,1
LEAD00553486,1
LEAD00553495,1
LEAD00553490,1
LEAD00553487,1
LEAD00553476,1
LEAD00553478,1
LEAD00553480,1
LEAD00553477,1
LEAD00553473,1
LEAD00553472,1
LEAD00553484,1
LEAD00553481,1
LEAD00553475,1
LEAD00553474,1
LEAD00553479,1
LEAD00553482,1
LEAD00553483,1
LEAD00553471,1
LEAD00553470,1
LEAD00553463,1
LEAD00553464,1
LEAD00553466,1
LEAD00553460,1
LEAD00553467,1
LEAD00553465,1
LEAD00553462,1
LEAD00553468,1
LEAD00553461,1
LEAD00553469,1
LEAD00553451,1
LEAD00553453,1
LEAD00553452,1
LEAD00553447,1
LEAD00553456,1
LEAD00553458,1
LEAD00553449,1
LEAD00553448,1
LEAD00553455,1
LEAD00553454,1
LEAD00553459,1
LEAD00553450,1
LEAD00553457,1
LEAD00553443,1
LEAD00553444,1
LEAD00553445,1
LEAD00553437,1
LEAD00553440,1
LEAD00553446,1
LEAD00553436,1
LEAD00553442,1
LEAD00553438,1
LEAD00553439,1
LEAD00553441,1
LEAD00553435,1
LEAD00553423,1
LEAD00553428,1
LEAD00553424,1
LEAD00553432,1
LEAD00553433,1
LEAD00553434,1
LEAD00553431,1
LEAD00553425,1
LEAD00553430,1
LEAD00553429,1
LEAD00553427,1
LEAD00553426,1
LEAD00553413,1
LEAD00553416,1
LEAD00553414,1
LEAD00553421,1
LEAD00553417,1
LEAD00553411,1
LEAD00553418,1
LEAD00553422,1
LEAD00553420,1
LEAD00553412,1
LEAD00553419,1
LEAD00553415,1
LEAD00553408,1
LEAD00553404,1
LEAD00553406,1
LEAD00553405,1
LEAD00553399,1
LEAD00553407,1
LEAD00553402,1
LEAD00553403,1
LEAD00553410,1
LEAD00553401,1
LEAD00553409,1
LEAD00553400,1
LEAD00553389,1
LEAD00553388,1
LEAD00553386,1
LEAD00553395,1
LEAD00553393,1
LEAD00553391,1
LEAD00553396,1
LEAD00553397,1
LEAD00553387,1
LEAD00553398,1
LEAD00553394,1
LEAD00553392,1
LEAD00553390,1
LEAD00553377,1
LEAD00553378,1
LEAD00553385,1
LEAD00553381,1
LEAD00553382,1
LEAD00553376,1
LEAD00553375,1
LEAD00553379,1
LEAD00553380,1
LEAD00553384,1
LEAD00553383,1
LEAD00553364,1
LEAD00553369,1
LEAD00553371,1
LEAD00553370,1
LEAD00553373,1
LEAD00553368,1
LEAD00553362,1
LEAD00553363,1
LEAD00553365,1
LEAD00553374,1
LEAD00553367,1
LEAD00553372,1
LEAD00553366,1
LEAD00553354,1
LEAD00553357,1
LEAD00553358,1
LEAD00553360,1
LEAD00553356,1
LEAD00553359,1
LEAD00553352,1
LEAD00553355,1
LEAD00553353,1
LEAD00553351,1
LEAD00553350,1
LEAD00553361,1
LEAD00553349,1
LEAD00553343,1
LEAD00553346,1
LEAD00553347,1
LEAD00553341,1
LEAD00553345,1
LEAD00553348,1
LEAD00553338,1
LEAD00553340,1
LEAD00553342,1
LEAD00553344,1
LEAD00553339,1
LEAD00553332,1
LEAD00553329,1
LEAD00553334,1
LEAD00553337,1
LEAD00553327,1
LEAD00553331,1
LEAD00553326,1
LEAD00553333,1
LEAD00553335,1
LEAD00553328,1
LEAD00553330,1
LEAD00553336,1
LEAD00553322,1
LEAD00553318,1
LEAD00553324,1
LEAD00553316,1
LEAD00553320,1
LEAD00553325,1
LEAD00553314,1
LEAD00553315,1
LEAD00553321,1
LEAD00553317,1
LEAD00553323,1
LEAD00553319,1
LEAD00553304,1
LEAD00553302,1
LEAD00553306,1
LEAD00553308,1
LEAD00553305,1
LEAD00553307,1
LEAD00553312,1
LEAD00553313,1
LEAD00553309,1
LEAD00553311,1
LEAD00553303,1
LEAD00553310,1
LEAD00553293,1
LEAD00553301,1
LEAD00553295,1
LEAD00553300,1
LEAD00553299,1
LEAD00553298,1
LEAD00553297,1
LEAD00553294,1
LEAD00553292,1
LEAD00553296,1
LEAD00553290,1
LEAD00553291,1
LEAD00553286,1
LEAD00553283,1
LEAD00553279,1
LEAD00553287,1
LEAD00553289,1
LEAD00553285,1
LEAD00553284,1
LEAD00553280,1
LEAD00553281,1
LEAD00553282,1
LEAD00553288,1
LEAD00553267,1
LEAD00553266,1
LEAD00553274,1
LEAD00553269,1
LEAD00553270,1
LEAD00553277,1
LEAD00553271,1
LEAD00553278,1
LEAD00553268,1
LEAD00553273,1
LEAD00553272,1
LEAD00553276,1
LEAD00553275,1
LEAD00553265,1
LEAD00553261,1
LEAD00553255,1
LEAD00553259,1
LEAD00553263,1
LEAD00553260,1
LEAD00553258,1
LEAD00553262,1
LEAD00553264,1
LEAD00553256,1
LEAD00553257,1
LEAD00553245,1
LEAD00553248,1
LEAD00553253,1
LEAD00553247,1
LEAD00553252,1
LEAD00553243,1
LEAD00553244,1
LEAD00553249,1
LEAD00553254,1
LEAD00553242,1
LEAD00553246,1
LEAD00553251,1
LEAD00553250,1
LEAD00553230,1
LEAD00553241,1
LEAD00553239,1
LEAD00553235,1
LEAD00553232,1
LEAD00553236,1
LEAD00553231,1
LEAD00553240,1
LEAD00553234,1
LEAD00553233,1
LEAD00553238,1
LEAD00553237,1
LEAD00553223,1
LEAD00553225,1
LEAD00553221,1
LEAD00553224,1
LEAD00553219,1
LEAD00553226,1
LEAD00553227,1
LEAD00553222,1
LEAD00553229,1
LEAD00553228,1
LEAD00553220,1
LEAD00553214,1
LEAD00553209,1
LEAD00553212,1
LEAD00553217,1
LEAD00553216,1
LEAD00553210,1
LEAD00553218,1
LEAD00553211,1
LEAD00553213,1
LEAD00553208,1
LEAD00553207,1
LEAD00553215,1
LEAD00553203,1
LEAD00553197,1
LEAD00553199,1
LEAD00553198,1
LEAD00553200,1
LEAD00553206,1
LEAD00553205,1
LEAD00553201,1
LEAD00553204,1
LEAD00553202,1
LEAD00553195,1
LEAD00553196,1
LEAD00553190,1
LEAD00553185,1
LEAD00553188,1
LEAD00553184,1
LEAD00553194,1
LEAD00553187,1
LEAD00553193,1
LEAD00553186,1
LEAD00553191,1
LEAD00553192,1
LEAD00553189,1
LEAD00553183,1
LEAD00553174,1
LEAD00553175,1
LEAD00553178,1
LEAD00553173,1
LEAD00553179,1
LEAD00553176,1
LEAD00553172,1
LEAD00553170,1
LEAD00553177,1
LEAD00553181,1
LEAD00553180,1
LEAD00553171,1
LEAD00553182,1
LEAD00553166,1
LEAD00553167,1
LEAD00553163,1
LEAD00553158,1
LEAD00553160,1
LEAD00553159,1
LEAD00553162,1
LEAD00553168,1
LEAD00553161,1
LEAD00553165,1
LEAD00553169,1
LEAD00553164,1
LEAD00553157,1
LEAD00553156,1
LEAD00553155,1
LEAD00553153,1
LEAD00553150,1
LEAD00553147,1
LEAD00553148,1
LEAD00553151,1
LEAD00553146,1
LEAD00553149,1
LEAD00553154,1
LEAD00553152,1
LEAD00553145,1
LEAD00553143,1
LEAD00553140,1
LEAD00553138,1
LEAD00553137,1
LEAD00553136,1
LEAD00553141,1
LEAD00553139,1
LEAD00553142,1
LEAD00553135,1
LEAD00553134,1
LEAD00553144,1
LEAD00553122,1
LEAD00553131,1
LEAD00553133,1
LEAD00553128,1
LEAD00553127,1
LEAD00553123,1
LEAD00553130,1
LEAD00553124,1
LEAD00553129,1
LEAD00553126,1
LEAD00553132,1
LEAD00553125,1
LEAD00553111,1
LEAD00553110,1
LEAD00553121,1
LEAD00553112,1
LEAD00553109,1
LEAD00553120,1
LEAD00553116,1
LEAD00553117,1
LEAD00553118,1
LEAD00553113,1
LEAD00553115,1
LEAD00553114,1
LEAD00553119,1
LEAD00553101,1
LEAD00553104,1
LEAD00553100,1
LEAD00553103,1
LEAD00553102,1
LEAD00553099,1
LEAD00553108,1
LEAD00553106,1
LEAD00553098,1
LEAD00553105,1
LEAD00553107,1
LEAD00553086,1
LEAD00553095,1
LEAD00553090,1
LEAD00553089,1
LEAD00553093,1
LEAD00553088,1
LEAD00553096,1
LEAD00553091,1
LEAD00553097,1
LEAD00553092,1
LEAD00553094,1
LEAD00553087,1
LEAD00553077,1
LEAD00553079,1
LEAD00553081,1
LEAD00553082,1
LEAD00553076,1
LEAD00553075,1
LEAD00553085,1
LEAD00553083,1
LEAD00553074,1
LEAD00553080,1
LEAD00553084,1
LEAD00553078,1
LEAD00553073,1
LEAD00553071,1
LEAD00553062,1
LEAD00553061,1
LEAD00553069,1
LEAD00553063,1
LEAD00553067,1
LEAD00553072,1
LEAD00553065,1
LEAD00553068,1
LEAD00553070,1
LEAD00553064,1
LEAD00553066,1
LEAD00553057,1
LEAD00553051,1
LEAD00553055,1
LEAD00553056,1
LEAD00553059,1
LEAD00553058,1
LEAD00553052,1
LEAD00553060,1
LEAD00553054,1
LEAD00553050,1
LEAD00553049,1
LEAD00553053,1
LEAD00553039,1
LEAD00553040,1
LEAD00553043,1
LEAD00553042,1
LEAD00553041,1
LEAD00553046,1
LEAD00553036,1
LEAD00553047,1
LEAD00553045,1
LEAD00553044,1
LEAD00553037,1
LEAD00553038,1
LEAD00553048,1
LEAD00553030,1
LEAD00553025,1
LEAD00553031,1
LEAD00553024,1
LEAD00553034,1
LEAD00553035,1
LEAD00553028,1
LEAD00553032,1
LEAD00553029,1
LEAD00553027,1
LEAD00553026,1
LEAD00553033,1
LEAD00553023,1
LEAD00553020,1
LEAD00553017,1
LEAD00553019,1
LEAD00553012,1
LEAD00553011,1
LEAD00553016,1
LEAD00553015,1
LEAD00553013,1
LEAD00553018,1
LEAD00553014,1
LEAD00553022,1
LEAD00553021,1
LEAD00553006,1
LEAD00553004,1
LEAD00553001,1
LEAD00553002,1
LEAD00553010,1
LEAD00553003,1
LEAD00553009,1
LEAD00553005,1
LEAD00553000,1
LEAD00553007,1
LEAD00553008,1
LEAD00552999,1
LEAD00552991,1
LEAD00552988,1
LEAD00552995,1
LEAD00552986,1
LEAD00552992,1
LEAD00552990,1
LEAD00552996,1
LEAD00552994,1
LEAD00552998,1
LEAD00552997,1
LEAD00552987,1
LEAD00552989,1
LEAD00552993,1
LEAD00552979,1
LEAD00552984,1
LEAD00552976,1
LEAD00552982,1
LEAD00552983,1
LEAD00552980,1
LEAD00552975,1
LEAD00552985,1
LEAD00552981,1
LEAD00552977,1
LEAD00552978,1
LEAD00552974,1
LEAD00552972,1
LEAD00552967,1
LEAD00552965,1
LEAD00552970,1
LEAD00552966,1
LEAD00552963,1
LEAD00552961,1
LEAD00552964,1
LEAD00552973,1
LEAD00552962,1
LEAD00552971,1
LEAD00552968,1
LEAD00552969,1
LEAD00552959,1
LEAD00552956,1
LEAD00552952,1
LEAD00552949,1
LEAD00552951,1
LEAD00552953,1
LEAD00552960,1
LEAD00552954,1
LEAD00552957,1
LEAD00552955,1
LEAD00552950,1
LEAD00552958,1
LEAD00552946,1
LEAD00552941,1
LEAD00552937,1
LEAD00552948,1
LEAD00552944,1
LEAD00552939,1
LEAD00552945,1
LEAD00552942,1
LEAD00552943,1
LEAD00552947,1
LEAD00552938,1
LEAD00552940,1
LEAD00552936,1
LEAD00552929,1
LEAD00552935,1
LEAD00552927,1
LEAD00552930,1
LEAD00552928,1
LEAD00552926,1
LEAD00552923,1
LEAD00552925,1
LEAD00552933,1
LEAD00552931,1
LEAD00552932,1
LEAD00552924,1
LEAD00552934,1
LEAD00552921,1
LEAD00552922,1
LEAD00552918,1
LEAD00552917,1
LEAD00552913,1
LEAD00552911,1
LEAD00552914,1
LEAD00552915,1
LEAD00552912,1
LEAD00552919,1
LEAD00552920,1
LEAD00552916,1
LEAD00552900,1
LEAD00552903,1
LEAD00552905,1
LEAD00552906,1
LEAD00552908,1
LEAD00552907,1
LEAD00552902,1
LEAD00552909,1
LEAD00552899,1
LEAD00552904,1
LEAD00552910,1
LEAD00552901,1
LEAD00552892,1
LEAD00552890,1
LEAD00552894,1
LEAD00552889,1
LEAD00552887,1
LEAD00552893,1
LEAD00552898,1
LEAD00552895,1
LEAD00552897,1
LEAD00552888,1
LEAD00552891,1
LEAD00552886,1
LEAD00552896,1
LEAD00552878,1
LEAD00552885,1
LEAD00552884,1
LEAD00552879,1
LEAD00552882,1
LEAD00552880,1
LEAD00552876,1
LEAD00552874,1
LEAD00552875,1
LEAD00552877,1
LEAD00552881,1
LEAD00552883,1
LEAD00552868,1
LEAD00552871,1
LEAD00552863,1
LEAD00552866,1
LEAD00552869,1
LEAD00552870,1
LEAD00552872,1
LEAD00552873,1
LEAD00552865,1
LEAD00552861,1
LEAD00552867,1
LEAD00552864,1
LEAD00552862,1
LEAD00552850,1
LEAD00552860,1
LEAD00552851,1
LEAD00552852,1
LEAD00552849,1
LEAD00552856,1
LEAD00552859,1
LEAD00552857,1
LEAD00552858,1
LEAD00552855,1
LEAD00552854,1
LEAD00552853,1
LEAD00552848,1
LEAD00552844,1
LEAD00552840,1
LEAD00552846,1
LEAD00552841,1
LEAD00552845,1
LEAD00552847,1
LEAD00552839,1
LEAD00552842,1
LEAD00552838,1
LEAD00552837,1
LEAD00552843,1
LEAD00552829,1
LEAD00552833,1
LEAD00552831,1
LEAD00552835,1
LEAD00552836,1
LEAD00552828,1
LEAD00552834,1
LEAD00552830,1
LEAD00552832,1
LEAD00552826,1
LEAD00552827,1
LEAD00552825,1
LEAD00552820,1
LEAD00552818,1
LEAD00552821,1
LEAD00552816,1
LEAD00552823,1
LEAD00552815,1
LEAD00552824,1
LEAD00552822,1
LEAD00552819,1
LEAD00552817,1
LEAD00552810,1
LEAD00552805,1
LEAD00552804,1
LEAD00552809,1
LEAD00552811,1
LEAD00552814,1
LEAD00552813,1
LEAD00552807,1
LEAD00552808,1
LEAD00552806,1
LEAD00552812,1
LEAD00552801,1
LEAD00552798,1
LEAD00552792,1
LEAD00552799,1
LEAD00552791,1
LEAD00552803,1
LEAD00552795,1
LEAD00552800,1
LEAD00552796,1
LEAD00552802,1
LEAD00552797,1
LEAD00552794,1
LEAD00552793,1
LEAD00552780,1
LEAD00552790,1
LEAD00552783,1
LEAD00552782,1
LEAD00552789,1
LEAD00552785,1
LEAD00552781,1
LEAD00552784,1
LEAD00552787,1
LEAD00552779,1
LEAD00552788,1
LEAD00552786,1
LEAD00552774,1
LEAD00552775,1
LEAD00552772,1
LEAD00552767,1
LEAD00552770,1
LEAD00552778,1
LEAD00552777,1
LEAD00552773,1
LEAD00552771,1
LEAD00552769,1
LEAD00552768,1
LEAD00552776,1
LEAD00552765,1
LEAD00552760,1
LEAD00552766,1
LEAD00552763,1
LEAD00552759,1
LEAD00552758,1
LEAD00552764,1
LEAD00552761,1
LEAD00552756,1
LEAD00552762,1
LEAD00552757,1
LEAD00552747,1
LEAD00552745,1
LEAD00552754,1
LEAD00552748,1
LEAD00552752,1
LEAD00552746,1
LEAD00552749,1
LEAD00552744,1
LEAD00552755,1
LEAD00552751,1
LEAD00552753,1
LEAD00552750,1
LEAD00552738,1
LEAD00552742,1
LEAD00552743,1
LEAD00552741,1
LEAD00552737,1
LEAD00552736,1
LEAD00552740,1
LEAD00552739,1
LEAD00390079,1
LEAD00390047,1
LEAD00389862,1
LEAD00390482,1
LEAD00535437,1
LEAD00534739,1
LEAD00369833,1
LEAD00387836,1
LEAD00506403,1
LEAD00508598,1
LEAD00510499,1
LEAD00387775,1
LEAD00543413,1
LEAD00543412,1
LEAD00543403,1
LEAD00543414,1
LEAD00543404,1
LEAD00543416,1
LEAD00543419,1
LEAD00543408,1
LEAD00543415,1
LEAD00543410,1
LEAD00543405,1
LEAD00543409,1
LEAD00543411,1
LEAD00543406,1
LEAD00543407,1
LEAD00543418,1
LEAD00321839,3
LEAD00393327,1
LEAD00392274,1
LEAD00392117,1
LEAD00392114,1
LEAD00392080,1
LEAD00392034,1
LEAD00392003,1
LEAD00391952,1
LEAD00391874,1
LEAD00391868,1
LEAD00391836,1
LEAD00391782,1
LEAD00391759,1
LEAD00391734,1
LEAD00391689,1
LEAD00391671,1
LEAD00391617,1
LEAD00391612,1
LEAD00391597,1
LEAD00391543,1
LEAD00391474,1
LEAD00391399,1
LEAD00391348,1
LEAD00391310,1
LEAD00391235,1
LEAD00391234,1
LEAD00391230,1
LEAD00391191,1
LEAD00391177,1
LEAD00391133,1
LEAD00391089,1
LEAD00391058,1
LEAD00391025,1
LEAD00390876,1
LEAD00390860,1
LEAD00390845,1
LEAD00390834,1
LEAD00390756,1
LEAD00390752,1
LEAD00390750,1
LEAD00390736,1
LEAD00390720,1
LEAD00390560,1
LEAD00390542,1
LEAD00390525,1
LEAD00390454,1
LEAD00390448,1
LEAD00390432,1
LEAD00390391,1
LEAD00390306,1
LEAD00390264,1
LEAD00390188,1
LEAD00390169,1
